hex_code,occurence,R,G,B,percent,Movement
#E8EFE7,215951,232,239,231,55.14,Romanticism
#625C50,139314,98,92,80,35.57,Romanticism
#A9AAA4,30010,169,170,164,7.66,Romanticism
#2D2522,6339,45,37,34,1.62,Romanticism
#18191B,802700,24,25,27,63.27,Romanticism
#4D3E21,228908,77,62,33,18.04,Romanticism
#AA9C6B,182059,170,156,107,14.35,Romanticism
#F2B86E,36216,242,184,110,2.85,Romanticism
#986838,12467,152,104,56,0.98,Romanticism
#ECE1AB,5533,236,225,171,0.44,Romanticism
#63271D,636,99,39,29,0.05,Romanticism
#AD492F,178,173,73,47,0.01,Romanticism
#1C1711,238368,28,23,17,60.73,Romanticism
#756033,128960,117,96,51,32.86,Romanticism
#B69756,12067,182,151,86,3.07,Romanticism
#943517,9284,148,53,23,2.37,Romanticism
#5C2F1C,3393,92,47,28,0.86,Romanticism
#F4DC94,314,244,220,148,0.08,Romanticism
#4D4D43,75,77,77,67,0.02,Romanticism
#929777,31,146,151,119,0.01,Romanticism
#CA7C58,9,202,124,88,0.0,Romanticism
#17141D,640528,23,20,29,66.23,Romanticism
#836F68,284230,131,111,104,29.39,Romanticism
#D4BC98,42177,212,188,152,4.36,Romanticism
#523432,174,82,52,50,0.02,Romanticism
#60635C,4438539,96,99,92,61.71,Romanticism
#696631,1280121,105,102,49,17.8,Romanticism
#ABBAB3,791254,171,186,179,11.0,Romanticism
#E1D3A2,290482,225,211,162,4.04,Romanticism
#232321,200517,35,35,33,2.79,Romanticism
#AE9E49,91869,174,158,73,1.28,Romanticism
#593A26,72442,89,58,38,1.01,Romanticism
#995F37,24883,153,95,55,0.35,Romanticism
#9A312E,2890,154,49,46,0.04,Romanticism
#D6CAB0,219098,214,202,176,63.73,Romanticism
#8D8C6D,63251,141,140,109,18.4,Romanticism
#010101,33845,1,1,1,9.84,Romanticism
#3F4C3A,27619,63,76,58,8.03,Romanticism
#2E2E2C,359025,46,46,44,62.25,Romanticism
#837359,145973,131,115,89,25.31,Romanticism
#663527,42138,102,53,39,7.31,Romanticism
#C7BDA4,29459,199,189,164,5.11,Romanticism
#92381E,188,146,56,30,0.03,Romanticism
#040203,313468,4,2,3,57.88,Romanticism
#3B3221,106655,59,50,33,19.69,Romanticism
#3D0804,50944,61,8,4,9.41,Romanticism
#E9E1CE,32060,233,225,206,5.92,Romanticism
#B4946D,19878,180,148,109,3.67,Romanticism
#721F0D,16592,114,31,13,3.06,Romanticism
#A05C45,1621,160,92,69,0.3,Romanticism
#6F5D2D,298,111,93,45,0.06,Romanticism
#766D64,82,118,109,100,0.02,Romanticism
#272622,58955,39,38,34,36.0,Romanticism
#737464,55456,115,116,100,33.86,Romanticism
#FFFFF6,27743,255,255,246,16.94,Romanticism
#D1C0A4,16393,209,192,164,10.01,Romanticism
#554521,2488,85,69,33,1.52,Romanticism
#9A641A,1308,154,100,26,0.8,Romanticism
#EAD46F,986,234,212,111,0.6,Romanticism
#9DCCD2,220,157,204,210,0.13,Romanticism
#2C5460,209,44,84,96,0.13,Romanticism
#18171F,298750,24,23,31,61.31,Romanticism
#574038,104332,87,64,56,21.41,Romanticism
#A57779,35067,165,119,121,7.2,Romanticism
#FFFFFF,14752,255,255,255,3.03,Romanticism
#FFC2C7,13038,255,194,199,2.68,Romanticism
#A14948,8051,161,73,72,1.65,Romanticism
#6E766B,5239,110,118,107,1.08,Romanticism
#B3945B,5131,179,148,91,1.05,Romanticism
#50557B,2926,80,85,123,0.6,Romanticism
#979D9B,429783,151,157,155,42.85,Romanticism
#382A21,267153,56,42,33,26.63,Romanticism
#A68C53,235943,166,140,83,23.52,Romanticism
#D4E4D9,46967,212,228,217,4.68,Romanticism
#6F5839,18323,111,88,57,1.83,Romanticism
#E8CF8C,4931,232,207,140,0.49,Romanticism
#312413,1217660,49,36,19,70.47,Romanticism
#BFB59A,241556,191,181,154,13.98,Romanticism
#AD815C,216843,173,129,92,12.55,Romanticism
#5E2512,49843,94,37,18,2.88,Romanticism
#62532A,2075,98,83,42,0.12,Romanticism
#8C5E13,22,140,94,19,0.0,Romanticism
#0A0A08,172632,10,10,8,36.58,Romanticism
#E7EAEF,119257,231,234,239,25.27,Romanticism
#AC947C,78427,172,148,124,16.62,Romanticism
#4C3C2F,73842,76,60,47,15.65,Romanticism
#6C8099,11154,108,128,153,2.36,Romanticism
#8E6137,7602,142,97,55,1.61,Romanticism
#BA5B2D,6872,186,91,45,1.46,Romanticism
#F4491D,1401,244,73,29,0.3,Romanticism
#5D2212,705,93,34,18,0.15,Romanticism
#2E3120,281067,46,49,32,55.33,Romanticism
#898C77,194050,137,140,119,38.2,Romanticism
#FEFDF9,15077,254,253,249,2.97,Romanticism
#6A5B30,11961,106,91,48,2.35,Romanticism
#D5CCA3,4341,213,204,163,0.85,Romanticism
#B38C47,966,179,140,71,0.19,Romanticism
#BD6A4C,472,189,106,76,0.09,Romanticism
#633831,40,99,56,49,0.01,Romanticism
#625238,105155,98,82,56,63.88,Romanticism
#100805,45163,16,8,5,27.43,Romanticism
#A38354,7703,163,131,84,4.68,Romanticism
#FFFFF3,3965,255,255,243,2.41,Romanticism
#F1CAA9,2254,241,202,169,1.37,Romanticism
#824125,208,130,65,37,0.13,Romanticism
#360800,161,54,8,0,0.1,Romanticism
#B1A3A3,15,177,163,163,0.01,Romanticism
#D7DFF2,4092949,215,223,242,58.23,Romanticism
#0F0F11,1952257,15,15,17,27.77,Romanticism
#8795A2,812851,135,149,162,11.56,Romanticism
#42454A,149059,66,69,74,2.12,Romanticism
#C7C5AE,13806,199,197,174,0.2,Romanticism
#806E56,7864,128,110,86,0.11,Romanticism
#4F3214,195,79,50,20,0.0,Romanticism
#C89F71,18,200,159,113,0.0,Romanticism
#19202A,4618949,25,32,42,65.03,Romanticism
#4A4D42,1677370,74,77,66,23.62,Romanticism
#A28D6E,605437,162,141,110,8.52,Romanticism
#FFFFFF,90687,255,255,255,1.28,Romanticism
#725529,55484,114,85,41,0.78,Romanticism
#C6A45C,30291,198,164,92,0.43,Romanticism
#5C2217,21601,92,34,23,0.3,Romanticism
#E5D7A8,2015,229,215,168,0.03,Romanticism
#C0B7B8,832,192,183,184,0.01,Romanticism
#A37F5B,2160048,163,127,91,52.0,Romanticism
#182335,1544729,24,35,53,37.18,Romanticism
#5F5055,377426,95,80,85,9.09,Romanticism
#FFFBFF,41862,255,251,255,1.01,Romanticism
#E4BB83,23867,228,187,131,0.57,Romanticism
#9C9491,4020,156,148,145,0.1,Romanticism
#634425,2004,99,68,37,0.05,Romanticism
#261305,118,38,19,5,0.0,Romanticism
#FFF6CB,110,255,246,203,0.0,Romanticism
#151A2E,251099,21,26,46,78.97,Romanticism
#49413F,48105,73,65,63,15.13,Romanticism
#DCA390,13256,220,163,144,4.17,Romanticism
#857F71,4654,133,127,113,1.46,Romanticism
#89524D,623,137,82,77,0.2,Romanticism
#D1D0CB,160,209,208,203,0.05,Romanticism
#BCA66C,31,188,166,108,0.01,Romanticism
#595025,29,89,80,37,0.01,Romanticism
#471423,25,71,20,35,0.01,Romanticism
#3D3A35,678101,61,58,53,62.34,Romanticism
#7C664F,214798,124,102,79,19.75,Romanticism
#E0B36F,92762,224,179,111,8.53,Romanticism
#FFFFEC,37106,255,255,236,3.41,Romanticism
#FFFFB8,34879,255,255,184,3.21,Romanticism
#9B524B,15795,155,82,75,1.45,Romanticism
#F4795A,5564,244,121,90,0.51,Romanticism
#B9A88E,5309,185,168,142,0.49,Romanticism
#848298,3361,132,130,152,0.31,Romanticism
#FDFDA3,285458,253,253,163,64.65,Romanticism
#BCBD84,106285,188,189,132,24.07,Romanticism
#837767,44309,131,119,103,10.04,Romanticism
#5E3F20,3221,94,63,32,0.73,Romanticism
#6E6A2D,1272,110,106,45,0.29,Romanticism
#FFFFD6,677,255,255,214,0.15,Romanticism
#C69955,289,198,153,85,0.07,Romanticism
#1F1700,9,31,23,0,0.0,Romanticism
#969380,66444,150,147,128,35.18,Romanticism
#120D09,37030,18,13,9,19.6,Romanticism
#433E28,30990,67,62,40,16.41,Romanticism
#D5B87C,23367,213,184,124,12.37,Romanticism
#755719,14646,117,87,25,7.75,Romanticism
#F0F0E8,7510,240,240,232,3.98,Romanticism
#5A676F,3520,90,103,111,1.86,Romanticism
#92AFBF,3269,146,175,191,1.73,Romanticism
#C1A013,2114,193,160,19,1.12,Romanticism
#EBFBF0,214153,235,251,240,62.54,Romanticism
#ACCDF8,57550,172,205,248,16.81,Romanticism
#544933,23814,84,73,51,6.95,Romanticism
#7881A0,23449,120,129,160,6.85,Romanticism
#B0B6B4,21781,176,182,180,6.36,Romanticism
#898967,1605,137,137,103,0.47,Romanticism
#414050,69,65,64,80,0.02,Romanticism
#191900,22,25,25,0,0.01,Romanticism
#0D0600,504583,13,6,0,85.55,Romanticism
#812E10,40029,129,46,16,6.79,Romanticism
#310000,28347,49,0,0,4.81,Romanticism
#BC6021,9911,188,96,33,1.68,Romanticism
#DDCD82,3087,221,205,130,0.52,Romanticism
#D19127,2380,209,145,39,0.4,Romanticism
#845543,1330,132,85,67,0.23,Romanticism
#96763B,133,150,118,59,0.02,Romanticism
#DAC143,40,218,193,67,0.01,Romanticism
#5B5F50,1286645,91,95,80,84.53,Romanticism
#EFE8D8,232087,239,232,216,15.25,Romanticism
#948358,3312,148,131,88,0.22,Romanticism
#30271E,81,48,39,30,0.01,Romanticism
#8B9F94,50,139,159,148,0.0,Romanticism
#E1E6E9,296623,225,230,233,38.31,Romanticism
#181E1E,199073,24,30,30,25.71,Romanticism
#4E4F41,126554,78,79,65,16.34,Romanticism
#A3BC9F,93285,163,188,159,12.05,Romanticism
#948463,26952,148,132,99,3.48,Romanticism
#EAE29A,20102,234,226,154,2.6,Romanticism
#97BAD8,10591,151,186,216,1.37,Romanticism
#978636,721,151,134,54,0.09,Romanticism
#7D493B,461,125,73,59,0.06,Romanticism
#080000,307523,8,0,0,29.15,Romanticism
#482C17,241473,72,44,23,22.89,Romanticism
#FBEDEA,155640,251,237,234,14.75,Romanticism
#99662F,114149,153,102,47,10.82,Romanticism
#6684C2,102349,102,132,194,9.7,Romanticism
#D5B39A,54514,213,179,154,5.17,Romanticism
#BABAD4,53485,186,186,212,5.07,Romanticism
#7F6952,16957,127,105,82,1.61,Romanticism
#7C798C,8885,124,121,140,0.84,Romanticism
#C9D3CB,1322397,201,211,203,74.35,Romanticism
#8E8E82,402846,142,142,130,22.65,Romanticism
#534538,53384,83,69,56,3.0,Romanticism
#8E6C46,54,142,108,70,0.0,Romanticism
#1F1106,4,31,17,6,0.0,Romanticism
#090909,450674,9,9,9,45.32,Romanticism
#B8B1AB,221990,184,177,171,22.32,Romanticism
#A58353,147338,165,131,83,14.82,Romanticism
#473328,94672,71,51,40,9.52,Romanticism
#727177,47395,114,113,119,4.77,Romanticism
#EDD7A5,27894,237,215,165,2.81,Romanticism
#7E4929,3097,126,73,41,0.31,Romanticism
#E0B25A,1337,224,178,90,0.13,Romanticism
#EDAA8F,1,237,170,143,0.0,Romanticism
#F2E3CC,255611,242,227,204,55.82,Romanticism
#140F0B,103983,20,15,11,22.71,Romanticism
#6C6354,98313,108,99,84,21.47,Romanticism
#727272,234112,114,114,114,46.98,Romanticism
#0D0D0D,156501,13,13,13,31.41,Romanticism
#FEFFFF,63363,254,255,255,12.72,Romanticism
#A4B2B5,21106,164,178,181,4.24,Romanticism
#412114,18414,65,33,20,3.7,Romanticism
#C79688,3334,199,150,136,0.67,Romanticism
#78603E,913,120,96,62,0.18,Romanticism
#3B3D4C,336,59,61,76,0.07,Romanticism
#72211D,224,114,33,29,0.04,Romanticism
#EEEEEE,61885,238,238,238,68.15,Romanticism
#818181,28916,129,129,129,31.85,Romanticism
#21343B,2636741,33,52,59,61.31,Romanticism
#977F65,1425748,151,127,101,33.15,Romanticism
#C6A766,116212,198,167,102,2.7,Romanticism
#C5674E,53900,197,103,78,1.25,Romanticism
#6C4F53,50432,108,79,83,1.17,Romanticism
#FFF8D1,17142,255,248,209,0.4,Romanticism
#FFF4FF,385,255,244,255,0.01,Romanticism
#A68B9C,200,166,139,156,0.0,Romanticism
#5E451D,63,94,69,29,0.0,Romanticism
#112236,716950,17,34,54,77.97,Romanticism
#9E9986,127428,158,153,134,13.86,Romanticism
#464845,66759,70,72,69,7.26,Romanticism
#E4B780,5372,228,183,128,0.58,Romanticism
#7A5F41,2857,122,95,65,0.31,Romanticism
#211509,82,33,21,9,0.01,Romanticism
#677C8F,22,103,124,143,0.0,Romanticism
#D4E4F3,15,212,228,243,0.0,Romanticism
#FFF2D1,12,255,242,209,0.0,Romanticism
#CAC59D,375756,202,197,157,52.17,Romanticism
#22160A,249497,34,22,10,34.64,Romanticism
#B68F44,49598,182,143,68,6.89,Romanticism
#4F3914,45330,79,57,20,6.29,Romanticism
#805109,62,128,81,9,0.01,Romanticism
#77724C,28,119,114,76,0.0,Romanticism
#7A724D,198840,122,114,77,61.18,Romanticism
#1B1F1E,73067,27,31,30,22.48,Romanticism
#D3BA92,39808,211,186,146,12.25,Romanticism
#573921,9344,87,57,33,2.88,Romanticism
#B4864B,3832,180,134,75,1.18,Romanticism
#9E5437,72,158,84,55,0.02,Romanticism
#32492D,19,50,73,45,0.01,Romanticism
#FFFDEC,13,255,253,236,0.0,Romanticism
#E3C16A,4,227,193,106,0.0,Romanticism
#645747,498565,100,87,71,42.67,Romanticism
#19120C,391143,25,18,12,33.48,Romanticism
#C3BFB4,253650,195,191,180,21.71,Romanticism
#A38964,11270,163,137,100,0.96,Romanticism
#482511,10599,72,37,17,0.91,Romanticism
#8A5231,2038,138,82,49,0.17,Romanticism
#FFFFDD,555,255,255,221,0.05,Romanticism
#E6CE86,403,230,206,134,0.03,Romanticism
#6E5C14,144,110,92,20,0.01,Romanticism
#352D2A,284462,53,45,42,66.31,Romanticism
#736469,73197,115,100,105,17.06,Romanticism
#68492A,34182,104,73,42,7.97,Romanticism
#B79B6C,21964,183,155,108,5.12,Romanticism
#B4AAB5,7601,180,170,181,1.77,Romanticism
#FFFFF3,5103,255,255,243,1.19,Romanticism
#E3DA8B,1203,227,218,139,0.28,Romanticism
#773400,849,119,52,0,0.2,Romanticism
#DA9E48,450,218,158,72,0.1,Romanticism
#040A0A,2268372,4,10,10,56.38,Romanticism
#403B28,741319,64,59,40,18.42,Romanticism
#896B45,495009,137,107,69,12.3,Romanticism
#F4E6B5,273071,244,230,181,6.79,Romanticism
#D96331,148400,217,99,49,3.69,Romanticism
#552420,33427,85,36,32,0.83,Romanticism
#922125,21740,146,33,37,0.54,Romanticism
#686C6D,21558,104,108,109,0.54,Romanticism
#C6A66B,20575,198,166,107,0.51,Romanticism
#1F141C,4396339,31,20,28,79.71,Romanticism
#5A312D,408466,90,49,45,7.41,Romanticism
#C4AD83,343572,196,173,131,6.23,Romanticism
#841F27,283339,132,31,39,5.14,Romanticism
#7D6C52,82676,125,108,82,1.5,Romanticism
#8B6D27,672,139,109,39,0.01,Romanticism
#A05D43,300,160,93,67,0.01,Romanticism
#9B8E97,29,155,142,151,0.0,Romanticism
#50475C,4,80,71,92,0.0,Romanticism
#8F8F69,77319,143,143,105,48.05,Romanticism
#1B1714,58471,27,23,20,36.34,Romanticism
#654E2E,24264,101,78,46,15.08,Romanticism
#6E2B18,700,110,43,24,0.44,Romanticism
#54655D,87,84,101,93,0.05,Romanticism
#A57535,35,165,117,53,0.02,Romanticism
#D7BF81,21,215,191,129,0.01,Romanticism
#C18271,10,193,130,113,0.01,Romanticism
#971F04,6,151,31,4,0.0,Romanticism
#3B2B12,7978097,59,43,18,70.49,Romanticism
#A78B63,1117319,167,139,99,9.87,Romanticism
#655C53,1050781,101,92,83,9.28,Romanticism
#E5D6C3,960247,229,214,195,8.48,Romanticism
#020202,185014,2,2,2,1.63,Romanticism
#A19899,18257,161,152,153,0.16,Romanticism
#DEE5FF,5840,222,229,255,0.05,Romanticism
#72521F,2020,114,82,31,0.02,Romanticism
#968DBC,342,150,141,188,0.0,Romanticism
#CECD95,2698545,206,205,149,57.5,Romanticism
#232710,1183717,35,39,16,25.22,Romanticism
#667034,587473,102,112,52,12.52,Romanticism
#C3BF39,172274,195,191,57,3.67,Romanticism
#88987B,23901,136,152,123,0.51,Romanticism
#9D8427,15811,157,132,39,0.34,Romanticism
#455B59,8793,69,91,89,0.19,Romanticism
#FEFEE4,2012,254,254,228,0.04,Romanticism
#FDFD9B,284,253,253,155,0.01,Romanticism
#03080C,542421,3,8,12,64.02,Romanticism
#E8E9EB,110985,232,233,235,13.1,Romanticism
#B2AC9C,49315,178,172,156,5.82,Romanticism
#D49AA9,44122,212,154,169,5.21,Romanticism
#224237,42472,34,66,55,5.01,Romanticism
#6E6554,20522,110,101,84,2.42,Romanticism
#B36165,18633,179,97,101,2.2,Romanticism
#7A2020,13100,122,32,32,1.55,Romanticism
#6C879A,5749,108,135,154,0.68,Romanticism
#3B2A23,258463,59,42,35,77.65,Romanticism
#8D6A68,47749,141,106,104,14.34,Romanticism
#E49C8E,14355,228,156,142,4.31,Romanticism
#6F3622,10770,111,54,34,3.24,Romanticism
#B6513D,1139,182,81,61,0.34,Romanticism
#FFDCBC,291,255,220,188,0.09,Romanticism
#A4A4A4,103,164,164,164,0.03,Romanticism
#867D78,428620,134,125,120,51.52,Romanticism
#FFFFFA,122716,255,255,250,14.75,Romanticism
#5E4407,84371,94,68,7,10.14,Romanticism
#CABDAA,77295,202,189,170,9.29,Romanticism
#3C403F,32312,60,64,63,3.88,Romanticism
#0A0000,26121,10,0,0,3.14,Romanticism
#E56A6C,24867,229,106,108,2.99,Romanticism
#B2A211,18915,178,162,17,2.27,Romanticism
#CC9074,16747,204,144,116,2.01,Romanticism
#21201E,1258516,33,32,30,72.66,Romanticism
#4B1E19,257181,75,30,25,14.85,Romanticism
#CE9138,107789,206,145,56,6.22,Romanticism
#8B3528,75123,139,53,40,4.34,Romanticism
#755757,21382,117,87,87,1.23,Romanticism
#9C6431,7297,156,100,49,0.42,Romanticism
#B99392,3593,185,147,146,0.21,Romanticism
#FFF4F3,627,255,244,243,0.04,Romanticism
#FFD379,538,255,211,121,0.03,Romanticism
#261B29,496069,38,27,41,74.85,Romanticism
#5C4945,83192,92,73,69,12.55,Romanticism
#B09F83,71489,176,159,131,10.79,Romanticism
#FFF1C6,9286,255,241,198,1.4,Romanticism
#936645,2535,147,102,69,0.38,Romanticism
#DEBB79,158,222,187,121,0.02,Romanticism
#3E1909,61,62,25,9,0.01,Romanticism
#B97B32,3,185,123,50,0.0,Romanticism
#2C281D,190248,44,40,29,76.74,Romanticism
#695F44,43386,105,95,68,17.5,Romanticism
#AC925F,11590,172,146,95,4.68,Romanticism
#57261F,2243,87,38,31,0.9,Romanticism
#C3BEA8,261,195,190,168,0.11,Romanticism
#CD8878,175,205,136,120,0.07,Romanticism
#21181B,175563,33,24,27,45.26,Romanticism
#545260,106036,84,82,96,27.34,Romanticism
#BBC8F5,59838,187,200,245,15.43,Romanticism
#7B8AA9,13676,123,138,169,3.53,Romanticism
#87755F,12676,135,117,95,3.27,Romanticism
#C1C996,9011,193,201,150,2.32,Romanticism
#FFFFE6,5805,255,255,230,1.5,Romanticism
#BF7D49,2792,191,125,73,0.72,Romanticism
#370000,2462,55,0,0,0.63,Romanticism
#BDCEBB,163689,189,206,187,40.73,Romanticism
#907C75,131615,144,124,117,32.75,Romanticism
#483234,95804,72,50,52,23.84,Romanticism
#7C5834,9630,124,88,52,2.4,Romanticism
#AC9866,993,172,152,102,0.25,Romanticism
#685B77,138,104,91,119,0.03,Romanticism
#1F203E,18,31,32,62,0.0,Romanticism
#F8FBC4,14,248,251,196,0.0,Romanticism
#475A46,8,71,90,70,0.0,Romanticism
#393421,384126,57,52,33,82.0,Romanticism
#743524,82508,116,53,36,17.61,Romanticism
#7F654E,1776,127,101,78,0.38,Romanticism
#CCC1A5,62,204,193,165,0.01,Romanticism
#3D5764,194582,61,87,100,58.09,Romanticism
#65BEFA,78875,101,190,250,23.55,Romanticism
#6D9396,34419,109,147,150,10.28,Romanticism
#435A3E,15166,67,90,62,4.53,Romanticism
#C4DAF2,4320,196,218,242,1.29,Romanticism
#938F6C,4139,147,143,108,1.24,Romanticism
#162721,1744,22,39,33,0.52,Romanticism
#DAD2AE,906,218,210,174,0.27,Romanticism
#4078A7,792,64,120,167,0.24,Romanticism
#A9B8CB,132404,169,184,203,41.1,Romanticism
#7778B8,90451,119,120,184,28.08,Romanticism
#4D2D38,62406,77,45,56,19.37,Romanticism
#947A83,30173,148,122,131,9.37,Romanticism
#7A9272,4016,122,146,114,1.25,Romanticism
#C1D1B6,2033,193,209,182,0.63,Romanticism
#52584C,470,82,88,76,0.15,Romanticism
#4E3263,105,78,50,99,0.03,Romanticism
#99604C,82,153,96,76,0.03,Romanticism
#060608,232500,6,6,8,49.36,Romanticism
#563C2F,127314,86,60,47,27.03,Romanticism
#EBC999,53413,235,201,153,11.34,Romanticism
#8F714F,41534,143,113,79,8.82,Romanticism
#E0DCD9,12189,224,220,217,2.59,Romanticism
#6E6C71,3049,110,108,113,0.65,Romanticism
#203A31,763,32,58,49,0.16,Romanticism
#BC8741,197,188,135,65,0.04,Romanticism
#AA5843,29,170,88,67,0.01,Romanticism
#DCDCE4,192436,220,220,228,40.43,Romanticism
#30372F,152185,48,55,47,31.97,Romanticism
#748273,127459,116,130,115,26.78,Romanticism
#C0AC79,3266,192,172,121,0.69,Romanticism
#665A32,650,102,90,50,0.14,Romanticism
#A098AD,2,160,152,173,0.0,Romanticism
#7C863D,1,124,134,61,0.0,Romanticism
#6B5F47,224721,107,95,71,80.37,Romanticism
#CBB492,49270,203,180,146,17.62,Romanticism
#302D24,3781,48,45,36,1.35,Romanticism
#A15A48,1769,161,90,72,0.63,Romanticism
#848645,44,132,134,69,0.02,Romanticism
#523108,10,82,49,8,0.0,Romanticism
#FCEAA0,3,252,234,160,0.0,Romanticism
#553020,209443,85,48,32,54.22,Romanticism
#120F0A,94568,18,15,10,24.48,Romanticism
#74635C,47637,116,99,92,12.33,Romanticism
#985C3A,32665,152,92,58,8.46,Romanticism
#E0804D,933,224,128,77,0.24,Romanticism
#EDC28D,648,237,194,141,0.17,Romanticism
#FFFFD2,275,255,255,210,0.07,Romanticism
#9F2C19,44,159,44,25,0.01,Romanticism
#C39A96,43,195,154,150,0.01,Romanticism
#79776B,1823654,121,119,107,64.2,Romanticism
#1A1414,994307,26,20,20,35.0,Romanticism
#4D3E2B,15762,77,62,43,0.55,Romanticism
#C4B1A0,7013,196,177,160,0.25,Romanticism
#3F3625,1323242,63,54,37,75.77,Romanticism
#7A6A49,311108,122,106,73,17.81,Romanticism
#D7B78E,111675,215,183,142,6.39,Romanticism
#683A18,325,104,58,24,0.02,Romanticism
#939E8E,51,147,158,142,0.0,Romanticism
#B87B4F,30,184,123,79,0.0,Romanticism
#040404,66199,4,4,4,34.55,Romanticism
#A7B881,40273,167,184,129,21.02,Romanticism
#FDFDA7,33038,253,253,167,17.24,Romanticism
#2D2707,29840,45,39,7,15.57,Romanticism
#867C3E,15730,134,124,62,8.21,Romanticism
#557A83,5319,85,122,131,2.78,Romanticism
#C3B958,1037,195,185,88,0.54,Romanticism
#FFFF67,120,255,255,103,0.06,Romanticism
#5C3E00,63,92,62,0,0.03,Romanticism
#6F5F48,769219,111,95,72,70.24,Romanticism
#E3E0CD,198676,227,224,205,18.14,Romanticism
#CCA677,67048,204,166,119,6.12,Romanticism
#372718,59957,55,39,24,5.47,Romanticism
#9A572D,243,154,87,45,0.02,Romanticism
#9E9F8F,24,158,159,143,0.0,Romanticism
#8B9DA9,247681,139,157,169,38.66,Romanticism
#12130E,125913,18,19,14,19.65,Romanticism
#5F3F28,121522,95,63,40,18.97,Romanticism
#FBF8F3,67758,251,248,243,10.58,Romanticism
#766D34,39324,118,109,52,6.14,Romanticism
#48615D,21510,72,97,93,3.36,Romanticism
#B1A380,13502,177,163,128,2.11,Romanticism
#8B3B22,3354,139,59,34,0.52,Romanticism
#BF827D,92,191,130,125,0.01,Romanticism
#EEF9F1,2646021,238,249,241,40.42,Romanticism
#0E0C0D,1086094,14,12,13,16.59,Romanticism
#422D18,913700,66,45,24,13.96,Romanticism
#9B8B74,740260,155,139,116,11.31,Romanticism
#99CCEB,444679,153,204,235,6.79,Romanticism
#F6CE93,399950,246,206,147,6.11,Romanticism
#9A6C3B,248660,154,108,59,3.8,Romanticism
#73321C,39358,115,50,28,0.6,Romanticism
#AB9D3C,27182,171,157,60,0.42,Romanticism
#2B292A,299572,43,41,42,70.73,Romanticism
#646361,105789,100,99,97,24.98,Romanticism
#A2A19F,18154,162,161,159,4.29,Romanticism
#FBD542,366704,251,213,66,83.23,Romanticism
#DC3C24,15200,220,60,36,3.45,Romanticism
#3F1E00,15175,63,30,0,3.44,Romanticism
#D59927,13147,213,153,39,2.98,Romanticism
#F8E2A6,10492,248,226,166,2.38,Romanticism
#120000,9738,18,0,0,2.21,Romanticism
#774B1A,7459,119,75,26,1.69,Romanticism
#BB6729,1497,187,103,41,0.34,Romanticism
#6D1A08,1158,109,26,8,0.26,Romanticism
#080A05,494823,8,10,5,44.23,Romanticism
#544528,487082,84,69,40,43.54,Romanticism
#8D8557,96514,141,133,87,8.63,Romanticism
#DFBE79,29557,223,190,121,2.64,Romanticism
#A56D3C,6428,165,109,60,0.57,Romanticism
#361100,3426,54,17,0,0.31,Romanticism
#602D00,658,96,45,0,0.06,Romanticism
#FFFECF,192,255,254,207,0.02,Romanticism
#CABAA1,22,202,186,161,0.0,Romanticism
#A9A286,384933,169,162,134,55.94,Romanticism
#3E2D1B,293489,62,45,27,42.65,Romanticism
#7E5833,8414,126,88,51,1.22,Romanticism
#D6B975,1279,214,185,117,0.19,Romanticism
#AE7A2F,35,174,122,47,0.01,Romanticism
#0F080F,25,15,8,15,0.0,Romanticism
#0C000C,271318,12,0,12,41.87,Romanticism
#B18965,164531,177,137,101,25.39,Romanticism
#4C2D32,152157,76,45,50,23.48,Romanticism
#FDFEF9,58773,253,254,249,9.07,Romanticism
#C7BCAA,837,199,188,170,0.13,Romanticism
#7C6762,371,124,103,98,0.06,Romanticism
#A35749,7,163,87,73,0.0,Romanticism
#4F401F,3,79,64,31,0.0,Romanticism
#0B0C10,393705,11,12,16,50.61,Romanticism
#745445,272538,116,84,69,35.03,Romanticism
#BEA68C,61689,190,166,140,7.93,Romanticism
#7E2831,47053,126,40,49,6.05,Romanticism
#FFFDFF,2335,255,253,255,0.3,Romanticism
#431C21,520,67,28,33,0.07,Romanticism
#BA6B66,73,186,107,102,0.01,Romanticism
#40434C,46,64,67,76,0.01,Romanticism
#2A1912,428234,42,25,18,51.49,Romanticism
#654D31,275922,101,77,49,33.18,Romanticism
#88814A,70195,136,129,74,8.44,Romanticism
#ECC752,33328,236,199,82,4.01,Romanticism
#935F26,17995,147,95,38,2.16,Romanticism
#6E2A1F,2554,110,42,31,0.31,Romanticism
#F2E69A,2543,242,230,154,0.31,Romanticism
#DC984F,622,220,152,79,0.07,Romanticism
#A23A1D,285,162,58,29,0.03,Romanticism
#776444,231807,119,100,68,37.93,Romanticism
#DFE0E5,147371,223,224,229,24.12,Romanticism
#E9E0B5,122277,233,224,181,20.01,Romanticism
#030000,52913,3,0,0,8.66,Romanticism
#B3964A,28428,179,150,74,4.65,Romanticism
#40413B,23417,64,65,59,3.83,Romanticism
#64352D,3487,100,53,45,0.57,Romanticism
#9DA282,1310,157,162,130,0.21,Romanticism
#777A81,75,119,122,129,0.01,Romanticism
#7F6A3F,2378401,127,106,63,82.29,Romanticism
#271A14,413472,39,26,20,14.31,Romanticism
#582814,92795,88,40,20,3.21,Romanticism
#CABEA6,3689,202,190,166,0.13,Romanticism
