hex_code,occurence,R,G,B,percent,Movement
#CFCAC4,274141,207,202,196,90.57,Abstract-Expressionism
#A0878A,17136,160,135,138,5.66,Abstract-Expressionism
#BA9F72,6195,186,159,114,2.05,Abstract-Expressionism
#66383A,4890,102,56,58,1.62,Abstract-Expressionism
#AF6540,279,175,101,64,0.09,Abstract-Expressionism
#3A3B2D,18,58,59,45,0.01,Abstract-Expressionism
#7A603D,9,122,96,61,0.0,Abstract-Expressionism
#000000,77262,0,0,0,55.89,Abstract-Expressionism
#0085A4,49760,0,133,164,36.0,Abstract-Expressionism
#FFFFFF,10164,255,255,255,7.35,Abstract-Expressionism
#143017,372,20,48,23,0.27,Abstract-Expressionism
#5CB7B8,354,92,183,184,0.26,Abstract-Expressionism
#597C66,287,89,124,102,0.21,Abstract-Expressionism
#A8B4A8,29,168,180,168,0.02,Abstract-Expressionism
#0088D0,9,0,136,208,0.01,Abstract-Expressionism
#004851,2,0,72,81,0.0,Abstract-Expressionism
#DFD9C9,139116,223,217,201,42.84,Abstract-Expressionism
#272526,55773,39,37,38,17.18,Abstract-Expressionism
#99342A,39037,153,52,42,12.02,Abstract-Expressionism
#9098AD,29397,144,152,173,9.05,Abstract-Expressionism
#9B937E,20312,155,147,126,6.26,Abstract-Expressionism
#DBC937,19407,219,201,55,5.98,Abstract-Expressionism
#DFD58D,8576,223,213,141,2.64,Abstract-Expressionism
#C16732,7809,193,103,50,2.4,Abstract-Expressionism
#70412D,5292,112,65,45,1.63,Abstract-Expressionism
#676B6E,181418,103,107,110,95.31,Abstract-Expressionism
#B1867F,8928,177,134,127,4.69,Abstract-Expressionism
#E0D7C8,217752,224,215,200,83.24,Abstract-Expressionism
#0F1217,24876,15,18,23,9.51,Abstract-Expressionism
#8FA4A7,9955,143,164,167,3.81,Abstract-Expressionism
#CE2C29,3456,206,44,41,1.32,Abstract-Expressionism
#4F4F47,2563,79,79,71,0.98,Abstract-Expressionism
#10597A,1925,16,89,122,0.74,Abstract-Expressionism
#E5A18E,600,229,161,142,0.23,Abstract-Expressionism
#AD483E,443,173,72,62,0.17,Abstract-Expressionism
#50201C,29,80,32,28,0.01,Abstract-Expressionism
#F2F1EC,185073,242,241,236,84.83,Abstract-Expressionism
#473831,26104,71,56,49,11.96,Abstract-Expressionism
#AC8781,6903,172,135,129,3.16,Abstract-Expressionism
#010000,94,1,0,0,0.04,Abstract-Expressionism
#A4A0BB,3,164,160,187,0.0,Abstract-Expressionism
#F2F5FE,90171,242,245,254,49.28,Abstract-Expressionism
#0B000D,80319,11,0,13,43.89,Abstract-Expressionism
#362142,6828,54,33,66,3.73,Abstract-Expressionism
#C6BFE9,3413,198,191,233,1.87,Abstract-Expressionism
#6C5D7C,2257,108,93,124,1.23,Abstract-Expressionism
#97AAAE,108919,151,170,174,57.1,Abstract-Expressionism
#1A1C1B,36439,26,28,27,19.1,Abstract-Expressionism
#6A6C5E,28028,106,108,94,14.69,Abstract-Expressionism
#532530,8898,83,37,48,4.66,Abstract-Expressionism
#F4FFFF,2964,244,255,255,1.55,Abstract-Expressionism
#30495F,2297,48,73,95,1.2,Abstract-Expressionism
#AB7F80,1852,171,127,128,0.97,Abstract-Expressionism
#AEA681,1102,174,166,129,0.58,Abstract-Expressionism
#A67C28,260,166,124,40,0.14,Abstract-Expressionism
#CABEA4,352585,202,190,164,95.19,Abstract-Expressionism
#A0835B,11813,160,131,91,3.19,Abstract-Expressionism
#050100,3911,5,1,0,1.06,Abstract-Expressionism
#4B473B,2108,75,71,59,0.57,Abstract-Expressionism
#E2D5A8,128391,226,213,168,55.59,Abstract-Expressionism
#010000,35463,1,0,0,15.36,Abstract-Expressionism
#3A2007,26457,58,32,7,11.46,Abstract-Expressionism
#BFA85C,24871,191,168,92,10.77,Abstract-Expressionism
#726844,8294,114,104,68,3.59,Abstract-Expressionism
#734015,7169,115,64,21,3.1,Abstract-Expressionism
#AA4D00,244,170,77,0,0.11,Abstract-Expressionism
#EFBA46,37,239,186,70,0.02,Abstract-Expressionism
#6C6209,25,108,98,9,0.01,Abstract-Expressionism
#342C21,132669,52,44,33,73.9,Abstract-Expressionism
#9C7472,28260,156,116,114,15.74,Abstract-Expressionism
#602924,8388,96,41,36,4.67,Abstract-Expressionism
#E3B6B3,7401,227,182,179,4.12,Abstract-Expressionism
#CE8A49,1228,206,138,73,0.68,Abstract-Expressionism
#9C452A,915,156,69,42,0.51,Abstract-Expressionism
#FFE0B1,626,255,224,177,0.35,Abstract-Expressionism
#FFFBF4,22,255,251,244,0.01,Abstract-Expressionism
#785326,7,120,83,38,0.0,Abstract-Expressionism
#D05E1F,433520,208,94,31,85.07,Abstract-Expressionism
#A4794C,59509,164,121,76,11.68,Abstract-Expressionism
#1D1C18,8083,29,28,24,1.59,Abstract-Expressionism
#E1D1B8,6112,225,209,184,1.2,Abstract-Expressionism
#974821,1516,151,72,33,0.3,Abstract-Expressionism
#4A2C12,726,74,44,18,0.14,Abstract-Expressionism
#E28161,112,226,129,97,0.02,Abstract-Expressionism
#675F4C,13,103,95,76,0.0,Abstract-Expressionism
#EEB87A,8,238,184,122,0.0,Abstract-Expressionism
#533630,131426,83,54,48,57.04,Abstract-Expressionism
#E1E1E1,41584,225,225,225,18.05,Abstract-Expressionism
#716D6C,35331,113,109,108,15.33,Abstract-Expressionism
#937F4D,17381,147,127,77,7.54,Abstract-Expressionism
#5362A3,1674,83,98,163,0.73,Abstract-Expressionism
#A56A1E,1075,165,106,30,0.47,Abstract-Expressionism
#975A45,921,151,90,69,0.4,Abstract-Expressionism
#A0A5BB,840,160,165,187,0.36,Abstract-Expressionism
#BFA292,185,191,162,146,0.08,Abstract-Expressionism
#272725,193291,39,39,37,76.22,Abstract-Expressionism
#60605E,21804,96,96,94,8.6,Abstract-Expressionism
#EAD9C5,21552,234,217,197,8.5,Abstract-Expressionism
#8FA5BC,10394,143,165,188,4.1,Abstract-Expressionism
#D87264,3233,216,114,100,1.27,Abstract-Expressionism
#43180F,1877,67,24,15,0.74,Abstract-Expressionism
#A79684,1078,167,150,132,0.43,Abstract-Expressionism
#8C5048,268,140,80,72,0.11,Abstract-Expressionism
#2C4967,112,44,73,103,0.04,Abstract-Expressionism
#C8B8A8,304087,200,184,168,82.98,Abstract-Expressionism
#13070B,37376,19,7,11,10.2,Abstract-Expressionism
#867A62,11134,134,122,98,3.04,Abstract-Expressionism
#4A3F43,4562,74,63,67,1.24,Abstract-Expressionism
#77271E,4311,119,39,30,1.18,Abstract-Expressionism
#380000,4257,56,0,0,1.16,Abstract-Expressionism
#CB7F6F,457,203,127,111,0.12,Abstract-Expressionism
#BB2A25,270,187,42,37,0.07,Abstract-Expressionism
#8B8A8F,406871,139,138,143,76.03,Abstract-Expressionism
#272727,64233,39,39,39,12.0,Abstract-Expressionism
#C6C8BB,64026,198,200,187,11.96,Abstract-Expressionism
#694D59,32,105,77,89,0.01,Abstract-Expressionism
#B19A71,5,177,154,113,0.0,Abstract-Expressionism
#2B244D,4,43,36,77,0.0,Abstract-Expressionism
#090C13,253880,9,12,19,62.3,Abstract-Expressionism
#4B3A32,85076,75,58,50,20.88,Abstract-Expressionism
#CCC4AD,45405,204,196,173,11.14,Abstract-Expressionism
#82786F,22768,130,120,111,5.59,Abstract-Expressionism
#38435F,363,56,67,95,0.09,Abstract-Expressionism
#828FAF,5,130,143,175,0.0,Abstract-Expressionism
#FFFFFF,109304,255,255,255,59.83,Abstract-Expressionism
#010103,43485,1,1,3,23.8,Abstract-Expressionism
#B8B8B8,16365,184,184,184,8.96,Abstract-Expressionism
#6A696F,12879,106,105,111,7.05,Abstract-Expressionism
#34321D,385,52,50,29,0.21,Abstract-Expressionism
#302C43,236,48,44,67,0.13,Abstract-Expressionism
#8B8C6C,28,139,140,108,0.02,Abstract-Expressionism
#D1D9AA,12,209,217,170,0.01,Abstract-Expressionism
#8A84B0,4,138,132,176,0.0,Abstract-Expressionism
#D0D5D8,316672,208,213,216,89.64,Abstract-Expressionism
#2D3741,14806,45,55,65,4.19,Abstract-Expressionism
#7F879A,13643,127,135,154,3.86,Abstract-Expressionism
#D2C599,5891,210,197,153,1.67,Abstract-Expressionism
#7D6951,2266,125,105,81,0.64,Abstract-Expressionism
#424240,90780,66,66,64,66.55,Abstract-Expressionism
#7D7C78,37032,125,124,120,27.15,Abstract-Expressionism
#C5C2B9,7603,197,194,185,5.57,Abstract-Expressionism
#73423D,287,115,66,61,0.21,Abstract-Expressionism
#9A996D,250,154,153,109,0.18,Abstract-Expressionism
#A39D2F,228,163,157,47,0.17,Abstract-Expressionism
#AD7892,96,173,120,146,0.07,Abstract-Expressionism
#535183,69,83,81,131,0.05,Abstract-Expressionism
#B57D64,55,181,125,100,0.04,Abstract-Expressionism
#295697,81477,41,86,151,23.07,Abstract-Expressionism
#306A42,61633,48,106,66,17.45,Abstract-Expressionism
#0D0405,58485,13,4,5,16.56,Abstract-Expressionism
#FFFFFF,48759,255,255,255,13.81,Abstract-Expressionism
#C16FA0,35460,193,111,160,10.04,Abstract-Expressionism
#FFE131,25040,255,225,49,7.09,Abstract-Expressionism
#E2E1AB,18586,226,225,171,5.26,Abstract-Expressionism
#AFB4CA,11976,175,180,202,3.39,Abstract-Expressionism
#FCB535,11704,252,181,53,3.31,Abstract-Expressionism
#383E4C,162469,56,62,76,58.45,Abstract-Expressionism
#5C6047,32463,92,96,71,11.68,Abstract-Expressionism
#83586B,31435,131,88,107,11.31,Abstract-Expressionism
#A0A1A3,11796,160,161,163,4.24,Abstract-Expressionism
#909763,11230,144,151,99,4.04,Abstract-Expressionism
#4E6D99,10674,78,109,153,3.84,Abstract-Expressionism
#C63D2D,9411,198,61,45,3.39,Abstract-Expressionism
#9F4441,5725,159,68,65,2.06,Abstract-Expressionism
#9EBE59,2738,158,190,89,0.99,Abstract-Expressionism
#FFFFFF,177196,255,255,255,38.78,Abstract-Expressionism
#AB447B,153322,171,68,123,33.56,Abstract-Expressionism
#3E4A86,53140,62,74,134,11.63,Abstract-Expressionism
#BD3543,41209,189,53,67,9.02,Abstract-Expressionism
#05020B,27698,5,2,11,6.06,Abstract-Expressionism
#B4B3B9,2040,180,179,185,0.45,Abstract-Expressionism
#504F57,1389,80,79,87,0.3,Abstract-Expressionism
#DD757E,522,221,117,126,0.11,Abstract-Expressionism
#7A7AA0,394,122,122,160,0.09,Abstract-Expressionism
#DEC49F,313202,222,196,159,49.89,Abstract-Expressionism
#4B1B11,98355,75,27,17,15.67,Abstract-Expressionism
#AD7F4E,90295,173,127,78,14.38,Abstract-Expressionism
#8B200E,39409,139,32,14,6.28,Abstract-Expressionism
#171115,24680,23,17,21,3.93,Abstract-Expressionism
#66536F,23194,102,83,111,3.69,Abstract-Expressionism
#FFFFFF,19101,255,255,255,3.04,Abstract-Expressionism
#BB6405,13274,187,100,5,2.11,Abstract-Expressionism
#6D533C,6217,109,83,60,0.99,Abstract-Expressionism
#FEB333,79450,254,179,51,41.37,Abstract-Expressionism
#DD4118,63473,221,65,24,33.05,Abstract-Expressionism
#8A8045,19628,138,128,69,10.22,Abstract-Expressionism
#720000,8661,114,0,0,4.51,Abstract-Expressionism
#003700,8133,0,55,0,4.24,Abstract-Expressionism
#FE8443,4753,254,132,67,2.48,Abstract-Expressionism
#FFFFF0,3520,255,255,240,1.83,Abstract-Expressionism
#C08831,3040,192,136,49,1.58,Abstract-Expressionism
#001600,1372,0,22,0,0.71,Abstract-Expressionism
#968976,431191,150,137,118,33.85,Abstract-Expressionism
#181818,362315,24,24,24,28.44,Abstract-Expressionism
#491718,135964,73,23,24,10.67,Abstract-Expressionism
#6B5021,118028,107,80,33,9.26,Abstract-Expressionism
#4A4839,99205,74,72,57,7.79,Abstract-Expressionism
#82730C,61777,130,115,12,4.85,Abstract-Expressionism
#7A1317,31370,122,19,23,2.46,Abstract-Expressionism
#DFCDB5,22385,223,205,181,1.76,Abstract-Expressionism
#BDA50F,11759,189,165,15,0.92,Abstract-Expressionism
#1A7475,796416,26,116,117,88.44,Abstract-Expressionism
#11414F,55891,17,65,79,6.21,Abstract-Expressionism
#BD7F56,26263,189,127,86,2.92,Abstract-Expressionism
#D6D8D5,13386,214,216,213,1.49,Abstract-Expressionism
#040000,3740,4,0,0,0.42,Abstract-Expressionism
#784C33,2718,120,76,51,0.3,Abstract-Expressionism
#938C84,1649,147,140,132,0.18,Abstract-Expressionism
#D3B78F,231,211,183,143,0.03,Abstract-Expressionism
#371B06,175,55,27,6,0.02,Abstract-Expressionism
#AEDADB,46552,174,218,219,37.46,Abstract-Expressionism
#000100,27912,0,1,0,22.46,Abstract-Expressionism
#273B30,27015,39,59,48,21.74,Abstract-Expressionism
#5A7C6E,12359,90,124,110,9.94,Abstract-Expressionism
#62A4BC,7530,98,164,188,6.06,Abstract-Expressionism
#819055,1609,129,144,85,1.29,Abstract-Expressionism
#224E6B,794,34,78,107,0.64,Abstract-Expressionism
#B6A12C,378,182,161,44,0.3,Abstract-Expressionism
#464817,129,70,72,23,0.1,Abstract-Expressionism
#171B1C,193885,23,27,28,97.19,Abstract-Expressionism
#78191D,2735,120,25,29,1.37,Abstract-Expressionism
#576B60,808,87,107,96,0.41,Abstract-Expressionism
#FFFF00,588,255,255,0,0.29,Abstract-Expressionism
#FFFECE,422,255,254,206,0.21,Abstract-Expressionism
#FFFF69,275,255,255,105,0.14,Abstract-Expressionism
#2A917C,275,42,145,124,0.14,Abstract-Expressionism
#461A1B,262,70,26,27,0.13,Abstract-Expressionism
#FFFFFF,237,255,255,255,0.12,Abstract-Expressionism
#FAF6F3,36093,250,246,243,37.56,Abstract-Expressionism
#E4BA8A,23971,228,186,138,24.95,Abstract-Expressionism
#631A25,12966,99,26,37,13.49,Abstract-Expressionism
#B26A51,11883,178,106,81,12.37,Abstract-Expressionism
#240000,10905,36,0,0,11.35,Abstract-Expressionism
#925C6A,119,146,92,106,0.12,Abstract-Expressionism
#A4A1A8,80,164,161,168,0.08,Abstract-Expressionism
#503E3A,42,80,62,58,0.04,Abstract-Expressionism
#6C320A,31,108,50,10,0.03,Abstract-Expressionism
#DCD4BD,200383,220,212,189,70.04,Abstract-Expressionism
#DAC27C,34134,218,194,124,11.93,Abstract-Expressionism
#BC6047,27569,188,96,71,9.64,Abstract-Expressionism
#815842,13153,129,88,66,4.6,Abstract-Expressionism
#91AC4F,5677,145,172,79,1.98,Abstract-Expressionism
#9F7D35,2838,159,125,53,0.99,Abstract-Expressionism
#C69A7F,1822,198,154,127,0.64,Abstract-Expressionism
#3B2E1D,385,59,46,29,0.13,Abstract-Expressionism
#798B61,121,121,139,97,0.04,Abstract-Expressionism
#625242,283791,98,82,66,83.42,Abstract-Expressionism
#E2BD79,27726,226,189,121,8.15,Abstract-Expressionism
#A08866,21207,160,136,102,6.23,Abstract-Expressionism
#D2C6B6,5198,210,198,182,1.53,Abstract-Expressionism
#23241F,2066,35,36,31,0.61,Abstract-Expressionism
#7C4C1E,189,124,76,30,0.06,Abstract-Expressionism
#451800,17,69,24,0,0.0,Abstract-Expressionism
#CBC5A1,162591,203,197,161,41.71,Abstract-Expressionism
#1E2631,102748,30,38,49,26.36,Abstract-Expressionism
#598FA9,58174,89,143,169,14.92,Abstract-Expressionism
#1E4B72,33548,30,75,114,8.61,Abstract-Expressionism
#8E2521,22922,142,37,33,5.88,Abstract-Expressionism
#5F2523,4568,95,37,35,1.17,Abstract-Expressionism
#9BC4C6,2125,155,196,198,0.55,Abstract-Expressionism
#B5856E,1654,181,133,110,0.42,Abstract-Expressionism
#C01E1C,1479,192,30,28,0.38,Abstract-Expressionism
#AFA59B,157057,175,165,155,57.69,Abstract-Expressionism
#B48662,37273,180,134,98,13.69,Abstract-Expressionism
#282828,21467,40,40,40,7.89,Abstract-Expressionism
#50706D,20351,80,112,109,7.48,Abstract-Expressionism
#375C93,17673,55,92,147,6.49,Abstract-Expressionism
#C5A53E,13669,197,165,62,5.02,Abstract-Expressionism
#3B4926,2089,59,73,38,0.77,Abstract-Expressionism
#974037,1996,151,64,55,0.73,Abstract-Expressionism
#AE6D1D,665,174,109,29,0.24,Abstract-Expressionism
#1B1B1B,510971,27,27,27,72.18,Abstract-Expressionism
#51504E,163244,81,80,78,23.06,Abstract-Expressionism
#928D89,27813,146,141,137,3.93,Abstract-Expressionism
#B66339,1958,182,99,57,0.28,Abstract-Expressionism
#D7CBBB,1743,215,203,187,0.25,Abstract-Expressionism
#A2A939,1157,162,169,57,0.16,Abstract-Expressionism
#634126,613,99,65,38,0.09,Abstract-Expressionism
#6B6C1C,340,107,108,28,0.05,Abstract-Expressionism
#AD9967,101,173,153,103,0.01,Abstract-Expressionism
#959CB6,259517,149,156,182,79.88,Abstract-Expressionism
#5E5B6E,54760,94,91,110,16.85,Abstract-Expressionism
#0270AB,6386,2,112,171,1.97,Abstract-Expressionism
#20242F,1330,32,36,47,0.41,Abstract-Expressionism
#DEDDE3,1191,222,221,227,0.37,Abstract-Expressionism
#AE7180,1099,174,113,128,0.34,Abstract-Expressionism
#683345,603,104,51,69,0.19,Abstract-Expressionism
#300005,5,48,0,5,0.0,Abstract-Expressionism
#9C8F7F,4,156,143,127,0.0,Abstract-Expressionism
#8D8674,80548,141,134,116,60.39,Abstract-Expressionism
#1B191C,51392,27,25,28,38.53,Abstract-Expressionism
#534C46,1448,83,76,70,1.09,Abstract-Expressionism
#F4F4F4,207595,244,244,244,42.72,Abstract-Expressionism
#1C1C1E,174600,28,28,30,35.93,Abstract-Expressionism
#EDC702,24663,237,199,2,5.08,Abstract-Expressionism
#51452F,24595,81,69,47,5.06,Abstract-Expressionism
#C9ADAC,14103,201,173,172,2.9,Abstract-Expressionism
#8F0058,13304,143,0,88,2.74,Abstract-Expressionism
#8F0213,11821,143,2,19,2.43,Abstract-Expressionism
#17194A,8446,23,25,74,1.74,Abstract-Expressionism
#877640,6826,135,118,64,1.4,Abstract-Expressionism
#D5C8BF,94066,213,200,191,37.8,Abstract-Expressionism
#5B5169,73172,91,81,105,29.41,Abstract-Expressionism
#1F1C31,31269,31,28,49,12.57,Abstract-Expressionism
#99867F,30399,153,134,127,12.22,Abstract-Expressionism
#542420,13026,84,36,32,5.24,Abstract-Expressionism
#C27654,3982,194,118,84,1.6,Abstract-Expressionism
#4E5042,1909,78,80,66,0.77,Abstract-Expressionism
#BDA255,691,189,162,85,0.28,Abstract-Expressionism
#808CB4,307,128,140,180,0.12,Abstract-Expressionism
#CECDD3,162692,206,205,211,64.65,Abstract-Expressionism
#898890,48943,137,136,144,19.45,Abstract-Expressionism
#484651,40002,72,70,81,15.9,Abstract-Expressionism
#1E382F,108838,30,56,47,54.59,Abstract-Expressionism
#FFFFFF,49548,255,255,255,24.85,Abstract-Expressionism
#8995A1,29478,137,149,161,14.79,Abstract-Expressionism
#696E5A,11181,105,110,90,5.61,Abstract-Expressionism
#306472,124,48,100,114,0.06,Abstract-Expressionism
#B0AF93,123,176,175,147,0.06,Abstract-Expressionism
#8D8642,64,141,134,66,0.03,Abstract-Expressionism
#A17D7D,125029,161,125,125,65.19,Abstract-Expressionism
#151821,22823,21,24,33,11.9,Abstract-Expressionism
#A23121,16981,162,49,33,8.85,Abstract-Expressionism
#E1DECB,12815,225,222,203,6.68,Abstract-Expressionism
#556F32,7814,85,111,50,4.07,Abstract-Expressionism
#494C55,3111,73,76,85,1.62,Abstract-Expressionism
#CB746A,1972,203,116,106,1.03,Abstract-Expressionism
#615F8E,759,97,95,142,0.4,Abstract-Expressionism
#613931,483,97,57,49,0.25,Abstract-Expressionism
#47596D,1260457,71,89,109,58.24,Abstract-Expressionism
#000030,731406,0,0,48,33.8,Abstract-Expressionism
#80949D,134297,128,148,157,6.21,Abstract-Expressionism
#000000,20118,0,0,0,0.93,Abstract-Expressionism
#F5FFFF,17902,245,255,255,0.83,Abstract-Expressionism
#393C6F,14,57,60,111,0.0,Abstract-Expressionism
#3E2737,8,62,39,55,0.0,Abstract-Expressionism
#B8BEB2,184956,184,190,178,82.86,Abstract-Expressionism
#BBA667,16971,187,166,103,7.6,Abstract-Expressionism
#AA3919,8145,170,57,25,3.65,Abstract-Expressionism
#B09915,6230,176,153,21,2.79,Abstract-Expressionism
#708282,4190,112,130,130,1.88,Abstract-Expressionism
#566D39,1378,86,109,57,0.62,Abstract-Expressionism
#805A19,776,128,90,25,0.35,Abstract-Expressionism
#FFFFFB,342,255,255,251,0.15,Abstract-Expressionism
#172118,224,23,33,24,0.1,Abstract-Expressionism
#A1B8B2,655978,161,184,178,83.67,Abstract-Expressionism
#FFFFFF,84866,255,255,255,10.82,Abstract-Expressionism
#BF6A34,24339,191,106,52,3.1,Abstract-Expressionism
#64879D,10022,100,135,157,1.28,Abstract-Expressionism
#835241,7534,131,82,65,0.96,Abstract-Expressionism
#CEA883,750,206,168,131,0.1,Abstract-Expressionism
#5F595B,503,95,89,91,0.06,Abstract-Expressionism
#3C2517,7,60,37,23,0.0,Abstract-Expressionism
#FFF1D4,937994,255,241,212,41.34,Abstract-Expressionism
#005D9A,706938,0,93,154,31.16,Abstract-Expressionism
#FDD64A,215905,253,214,74,9.52,Abstract-Expressionism
#C41524,132471,196,21,36,5.84,Abstract-Expressionism
#191C2B,118711,25,28,43,5.23,Abstract-Expressionism
#F2973C,52266,242,151,60,2.3,Abstract-Expressionism
#606F84,43117,96,111,132,1.9,Abstract-Expressionism
#BDAD8C,31087,189,173,140,1.37,Abstract-Expressionism
#532C31,30298,83,44,49,1.34,Abstract-Expressionism
#5D6A4C,129863,93,106,76,39.97,Abstract-Expressionism
#B7B7AB,123008,183,183,171,37.86,Abstract-Expressionism
#FFFFFF,49068,255,255,255,15.1,Abstract-Expressionism
#6489A3,9209,100,137,163,2.83,Abstract-Expressionism
#82554F,5592,130,85,79,1.72,Abstract-Expressionism
#343730,4925,52,55,48,1.52,Abstract-Expressionism
#8A914E,2783,138,145,78,0.86,Abstract-Expressionism
#31405F,354,49,64,95,0.11,Abstract-Expressionism
#AD4B48,66,173,75,72,0.02,Abstract-Expressionism
#242947,380980,36,41,71,54.54,Abstract-Expressionism
#D3A422,57118,211,164,34,8.18,Abstract-Expressionism
#B64420,54111,182,68,32,7.75,Abstract-Expressionism
#2B4486,51040,43,68,134,7.31,Abstract-Expressionism
#46617C,47657,70,97,124,6.82,Abstract-Expressionism
#E0DBD7,38468,224,219,215,5.51,Abstract-Expressionism
#1D312F,30016,29,49,47,4.3,Abstract-Expressionism
#8B613B,24825,139,97,59,3.55,Abstract-Expressionism
#6C183A,14355,108,24,58,2.05,Abstract-Expressionism
#F7F7F7,1308463,247,247,247,60.7,Abstract-Expressionism
#0A0605,793347,10,6,5,36.8,Abstract-Expressionism
#3E3E40,53849,62,62,64,2.5,Abstract-Expressionism
#645C49,521900,100,92,73,44.08,Abstract-Expressionism
#28261A,438964,40,38,26,37.07,Abstract-Expressionism
#A19986,212502,161,153,134,17.95,Abstract-Expressionism
#D2DCC3,10748,210,220,195,0.91,Abstract-Expressionism
#747D44,3,116,125,68,0.0,Abstract-Expressionism
#CF2C09,50756,207,44,9,27.06,Abstract-Expressionism
#E38120,38016,227,129,32,20.26,Abstract-Expressionism
#D97855,29997,217,120,85,15.99,Abstract-Expressionism
#998A9D,18193,153,138,157,9.7,Abstract-Expressionism
#3D615D,16254,61,97,93,8.66,Abstract-Expressionism
#E8BF93,14590,232,191,147,7.78,Abstract-Expressionism
#3E84DA,11784,62,132,218,6.28,Abstract-Expressionism
#FDF12B,5785,253,241,43,3.08,Abstract-Expressionism
#94795B,2226,148,121,91,1.19,Abstract-Expressionism
#AAB477,48234,170,180,119,26.02,Abstract-Expressionism
#101614,42960,16,22,20,23.17,Abstract-Expressionism
#A4A094,30912,164,160,148,16.67,Abstract-Expressionism
#2B6C4E,18196,43,108,78,9.81,Abstract-Expressionism
#508499,14458,80,132,153,7.8,Abstract-Expressionism
#A07B2B,12260,160,123,43,6.61,Abstract-Expressionism
#992C4C,6498,153,44,76,3.5,Abstract-Expressionism
#6C7E2A,6365,108,126,42,3.43,Abstract-Expressionism
#987092,5525,152,112,146,2.98,Abstract-Expressionism
#0E1213,156043,14,18,19,66.76,Abstract-Expressionism
#FFFFFF,53467,255,255,255,22.87,Abstract-Expressionism
#535554,12477,83,85,84,5.34,Abstract-Expressionism
#D7CDAA,10611,215,205,170,4.54,Abstract-Expressionism
#909086,1151,144,144,134,0.49,Abstract-Expressionism
#DCD6DA,374468,220,214,218,59.61,Abstract-Expressionism
#2C392F,89116,44,57,47,14.18,Abstract-Expressionism
#7B7C77,69913,123,124,119,11.13,Abstract-Expressionism
#000000,68461,0,0,0,10.9,Abstract-Expressionism
#2E6546,14157,46,101,70,2.25,Abstract-Expressionism
#897047,4857,137,112,71,0.77,Abstract-Expressionism
#ECE0B6,2701,236,224,182,0.43,Abstract-Expressionism
#294962,2515,41,73,98,0.4,Abstract-Expressionism
#89392E,2057,137,57,46,0.33,Abstract-Expressionism
#282B34,46708,40,43,52,26.63,Abstract-Expressionism
#796FAB,37785,121,111,171,21.54,Abstract-Expressionism
#D9D6C3,27178,217,214,195,15.5,Abstract-Expressionism
#951E22,20421,149,30,34,11.64,Abstract-Expressionism
#CEA924,19646,206,169,36,11.2,Abstract-Expressionism
#808281,7322,128,130,129,4.17,Abstract-Expressionism
#A65B70,5603,166,91,112,3.19,Abstract-Expressionism
#3582B6,5481,53,130,182,3.13,Abstract-Expressionism
#AB9C57,5239,171,156,87,2.99,Abstract-Expressionism
#632B2C,109839,99,43,44,66.3,Abstract-Expressionism
#765E5E,22090,118,94,94,13.33,Abstract-Expressionism
#0A0000,19631,10,0,0,11.85,Abstract-Expressionism
#8E391C,9632,142,57,28,5.81,Abstract-Expressionism
#C2A297,2657,194,162,151,1.6,Abstract-Expressionism
#AE655E,690,174,101,94,0.42,Abstract-Expressionism
#B46E28,657,180,110,40,0.4,Abstract-Expressionism
#363729,337,54,55,41,0.2,Abstract-Expressionism
#77754F,128,119,117,79,0.08,Abstract-Expressionism
#E3E6EB,259101,227,230,235,91.49,Abstract-Expressionism
#322630,19169,50,38,48,6.77,Abstract-Expressionism
#929294,3351,146,146,148,1.18,Abstract-Expressionism
#9B8A5F,1193,155,138,95,0.42,Abstract-Expressionism
#3F1300,170,63,19,0,0.06,Abstract-Expressionism
#6B544C,114,107,84,76,0.04,Abstract-Expressionism
#E3C5A3,101,227,197,163,0.04,Abstract-Expressionism
#FFFFFF,322266,255,255,255,48.61,Abstract-Expressionism
#FCCD29,73705,252,205,41,11.12,Abstract-Expressionism
#57886A,70040,87,136,106,10.56,Abstract-Expressionism
#150C0D,45957,21,12,13,6.93,Abstract-Expressionism
#555557,42419,85,85,87,6.4,Abstract-Expressionism
#147EC8,40776,20,126,200,6.15,Abstract-Expressionism
#D98267,36507,217,130,103,5.51,Abstract-Expressionism
#75974B,19212,117,151,75,2.9,Abstract-Expressionism
#98B9C8,12086,152,185,200,1.82,Abstract-Expressionism
#EFEACC,68977,239,234,204,79.23,Abstract-Expressionism
#27271F,18085,39,39,31,20.77,Abstract-Expressionism
#F4FDFC,286141,244,253,252,38.96,Abstract-Expressionism
#B0B98A,113541,176,185,138,15.46,Abstract-Expressionism
#CCBAD4,99704,204,186,212,13.57,Abstract-Expressionism
#000200,67937,0,2,0,9.25,Abstract-Expressionism
#CF7002,65123,207,112,2,8.87,Abstract-Expressionism
#D9C650,35369,217,198,80,4.82,Abstract-Expressionism
#899E97,27881,137,158,151,3.8,Abstract-Expressionism
#515B43,22486,81,91,67,3.06,Abstract-Expressionism
#8D5700,16323,141,87,0,2.22,Abstract-Expressionism
#F9FEE8,88544,249,254,232,31.87,Abstract-Expressionism
#0D1215,61021,13,18,21,21.97,Abstract-Expressionism
#AEB8AF,37888,174,184,175,13.64,Abstract-Expressionism
