hex_code,occurence,R,G,B,percent,Movement
#A9A6C5,84076,169,166,197,10.1,Cubism
#5C4847,58349,92,72,71,7.01,Cubism
#E4D000,56807,228,208,0,6.82,Cubism
#C98000,40614,201,128,0,4.88,Cubism
#656661,66723,101,102,97,42.44,Cubism
#BC9C6D,49287,188,156,109,31.35,Cubism
#1B1B1D,22189,27,27,29,14.11,Cubism
#602625,15801,96,38,37,10.05,Cubism
#729F76,1390,114,159,118,0.88,Cubism
#FDCD01,1209,253,205,1,0.77,Cubism
#FEF2DA,342,254,242,218,0.22,Cubism
#9C0913,215,156,9,19,0.14,Cubism
#8D4F14,69,141,79,20,0.04,Cubism
#93A49E,301721,147,164,158,79.21,Cubism
#3B515E,79214,59,81,94,20.79,Cubism
#91936E,316502,145,147,110,63.61,Cubism
#170E13,153669,23,14,19,30.88,Cubism
#6F8AC1,12743,111,138,193,2.56,Cubism
#C36A32,5462,195,106,50,1.1,Cubism
#C1A537,4275,193,165,55,0.86,Cubism
#CBCED7,3326,203,206,215,0.67,Cubism
#504225,1539,80,66,37,0.31,Cubism
#B16D6A,73,177,109,106,0.01,Cubism
#111518,1106101,17,21,24,33.79,Cubism
#FBFFFF,676229,251,255,255,20.66,Cubism
#B4BA96,655437,180,186,150,20.02,Cubism
#723635,419399,114,54,53,12.81,Cubism
#838999,206492,131,137,153,6.31,Cubism
#C09046,123337,192,144,70,3.77,Cubism
#C04C33,65181,192,76,51,1.99,Cubism
#D36C8A,12205,211,108,138,0.37,Cubism
#478D4F,9477,71,141,79,0.29,Cubism
#1E222E,1303083,30,34,46,44.65,Cubism
#FFFFFF,968129,255,255,255,33.17,Cubism
#A1A5B1,363364,161,165,177,12.45,Cubism
#6A5749,135529,106,87,73,4.64,Cubism
#E5B338,87936,229,179,56,3.01,Cubism
#9A522C,24858,154,82,44,0.85,Cubism
#508760,14841,80,135,96,0.51,Cubism
#C9B67E,12239,201,182,126,0.42,Cubism
#465286,8630,70,82,134,0.3,Cubism
#000000,337198,0,0,0,33.16,Cubism
#9E7676,319957,158,118,118,31.46,Cubism
#6E1414,223871,110,20,20,22.01,Cubism
#E5D7CE,42712,229,215,206,4.2,Cubism
#005D89,37947,0,93,137,3.73,Cubism
#F5A11D,26202,245,161,29,2.58,Cubism
#F16A2A,23369,241,106,42,2.3,Cubism
#F58F76,5301,245,143,118,0.52,Cubism
#9D6F22,390,157,111,34,0.04,Cubism
#B4B3AF,114832,180,179,175,76.39,Cubism
#38302E,34448,56,48,46,22.92,Cubism
#7D4F2B,1044,125,79,43,0.69,Cubism
#BDC651,1601750,189,198,81,44.78,Cubism
#564430,793159,86,68,48,22.17,Cubism
#DDC997,498305,221,201,151,13.93,Cubism
#0B0000,341734,11,0,0,9.55,Cubism
#6D8551,195678,109,133,81,5.47,Cubism
#FFFFFD,74971,255,255,253,2.1,Cubism
#6A818F,46500,106,129,143,1.3,Cubism
#A3523D,21041,163,82,61,0.59,Cubism
#A17E2D,3889,161,126,45,0.11,Cubism
#212727,335451,33,39,39,47.72,Cubism
#D5D5B1,124921,213,213,177,17.77,Cubism
#796E30,110072,121,110,48,15.66,Cubism
#DB8749,64998,219,135,73,9.25,Cubism
#AA2E26,61736,170,46,38,8.78,Cubism
#727471,3547,114,116,113,0.5,Cubism
#5D2820,2274,93,40,32,0.32,Cubism
#54A1F1,1004663,84,161,241,37.37,Cubism
#BA5A20,558575,186,90,32,20.78,Cubism
#FFFEFB,368856,255,254,251,13.72,Cubism
#230000,343441,35,0,0,12.78,Cubism
#B1A595,132564,177,165,149,4.93,Cubism
#FFFFB5,93277,255,255,181,3.47,Cubism
#64210E,90072,100,33,14,3.35,Cubism
#4C4734,51096,76,71,52,1.9,Cubism
#002748,45722,0,39,72,1.7,Cubism
#D6D4BF,352640,214,212,191,40.71,Cubism
#0A0904,244436,10,9,4,28.22,Cubism
#EDB000,79481,237,176,0,9.18,Cubism
#584934,59747,88,73,52,6.9,Cubism
#C80600,47661,200,6,0,5.5,Cubism
#DFC070,43300,223,192,112,5.0,Cubism
#68AA52,24539,104,170,82,2.83,Cubism
#CC6E00,9323,204,110,0,1.08,Cubism
#631900,5116,99,25,0,0.59,Cubism
#E1CED4,192628,225,206,212,70.99,Cubism
#787679,62637,120,118,121,23.08,Cubism
#91692E,13203,145,105,46,4.87,Cubism
#2E2423,2577,46,36,35,0.95,Cubism
#E6BF86,207,230,191,134,0.08,Cubism
#2B4D7A,106,43,77,122,0.04,Cubism
#0A0907,342839,10,9,7,53.54,Cubism
#A76519,108193,167,101,25,16.9,Cubism
#89170C,85067,137,23,12,13.28,Cubism
#F5DD79,31582,245,221,121,4.93,Cubism
#484266,24427,72,66,102,3.81,Cubism
#004A3D,16934,0,74,61,2.64,Cubism
#C0E4B6,14210,192,228,182,2.22,Cubism
#6F5C3C,10782,111,92,60,1.68,Cubism
#48110C,6296,72,17,12,0.98,Cubism
#69804C,63362,105,128,76,31.93,Cubism
#95432B,55390,149,67,43,27.91,Cubism
#D7D1AD,48522,215,209,173,24.45,Cubism
#281B22,27191,40,27,34,13.7,Cubism
#CF8C33,3977,207,140,51,2.0,Cubism
#B2D0C6,253000,178,208,198,63.12,Cubism
#F5AFA5,61087,245,175,165,15.24,Cubism
#4182BA,43069,65,130,186,10.74,Cubism
#EDD285,19948,237,210,133,4.98,Cubism
#8D8169,13295,141,129,105,3.32,Cubism
#F09157,3919,240,145,87,0.98,Cubism
#23949A,3380,35,148,154,0.84,Cubism
#554B63,1641,85,75,99,0.41,Cubism
#ECB02B,1490,236,176,43,0.37,Cubism
#EFE7DC,142515,239,231,220,77.04,Cubism
#040000,24295,4,0,0,13.13,Cubism
#00368E,7685,0,54,142,4.15,Cubism
#653533,6675,101,53,51,3.61,Cubism
#8E9293,3707,142,146,147,2.0,Cubism
#17335A,113,23,51,90,0.06,Cubism
#E3DFD3,160828,227,223,211,55.61,Cubism
#A294AB,61179,162,148,171,21.16,Cubism
#000200,33000,0,2,0,11.41,Cubism
#4D5A53,20078,77,90,83,6.94,Cubism
#88A660,11168,136,166,96,3.86,Cubism
#B48569,2544,180,133,105,0.88,Cubism
#6A2F33,337,106,47,51,0.12,Cubism
#373461,35,55,52,97,0.01,Cubism
#F5F2A3,15,245,242,163,0.01,Cubism
#796D43,173985,121,109,67,42.32,Cubism
#0A0000,63927,10,0,0,15.55,Cubism
#FFFFFF,62927,255,255,255,15.31,Cubism
#D4CB8A,50436,212,203,138,12.27,Cubism
#603330,39624,96,51,48,9.64,Cubism
#B98E26,10708,185,142,38,2.6,Cubism
#793300,9545,121,51,0,2.32,Cubism
#000000,121109,0,0,0,19.36,Cubism
#C1ADB9,103408,193,173,185,16.53,Cubism
#FFFFD9,93515,255,255,217,14.95,Cubism
#CE716A,83227,206,113,106,13.3,Cubism
#5A4800,82400,90,72,0,13.17,Cubism
#F2C37B,67231,242,195,123,10.75,Cubism
#63554C,44078,99,85,76,7.05,Cubism
#48110C,16327,72,17,12,2.61,Cubism
#37316F,14337,55,49,111,2.29,Cubism
#B0BDAB,128092,176,189,171,47.84,Cubism
#0B0A10,97593,11,10,16,36.45,Cubism
#4F6769,38978,79,103,105,14.56,Cubism
#644E29,3076,100,78,41,1.15,Cubism
#FCFDFF,187879,252,253,255,43.19,Cubism
#00020B,122557,0,2,11,28.17,Cubism
#DAA652,47884,218,166,82,11.01,Cubism
#A9A19E,43030,169,161,158,9.89,Cubism
#A42600,17593,164,38,0,4.04,Cubism
#4C1E0E,6531,76,30,14,1.5,Cubism
#4E5255,4765,78,82,85,1.1,Cubism
#E7DF58,4443,231,223,88,1.02,Cubism
#727138,368,114,113,56,0.08,Cubism
#A16543,169825,161,101,67,70.77,Cubism
#D85401,25240,216,84,1,10.52,Cubism
#020202,24310,2,2,2,10.13,Cubism
#DED7C5,7699,222,215,197,3.21,Cubism
#021648,6259,2,22,72,2.61,Cubism
#C1A961,4700,193,169,97,1.96,Cubism
#51504C,1213,81,80,76,0.51,Cubism
#400B00,712,64,11,0,0.3,Cubism
#9C8865,118196,156,136,101,74.22,Cubism
#15131E,33096,21,19,30,20.78,Cubism
#D1D3CE,4024,209,211,206,2.53,Cubism
#625F6A,2917,98,95,106,1.83,Cubism
#AF2B1E,645,175,43,30,0.41,Cubism
#233A70,269,35,58,112,0.17,Cubism
#51350D,61,81,53,13,0.04,Cubism
#F2DB97,33,242,219,151,0.02,Cubism
#325738,15,50,87,56,0.01,Cubism
#EFEEE9,1770522,239,238,233,36.67,Cubism
#0F140D,1331075,15,20,13,27.57,Cubism
#E9C114,522511,233,193,20,10.82,Cubism
#6893CA,347354,104,147,202,7.19,Cubism
#4A794B,246310,74,121,75,5.1,Cubism
#D1C98A,236790,209,201,138,4.9,Cubism
#AC3716,214985,172,55,22,4.45,Cubism
#713628,103351,113,54,40,2.14,Cubism
#8B9B98,55013,139,155,152,1.14,Cubism
#797A7E,371068,121,122,126,55.99,Cubism
#FFFFFF,207723,255,255,255,31.35,Cubism
#1A1E2A,53260,26,30,42,8.04,Cubism
#302A66,22772,48,42,102,3.44,Cubism
#97B488,4605,151,180,136,0.69,Cubism
#4223AD,1402,66,35,173,0.21,Cubism
#5B1F27,850,91,31,39,0.13,Cubism
#7989C4,605,121,137,196,0.09,Cubism
#BD9651,400,189,150,81,0.06,Cubism
#1A0C03,177478,26,12,3,39.0,Cubism
#564319,160714,86,67,25,35.32,Cubism
#DCC984,74132,220,201,132,16.29,Cubism
#FFFFFA,23440,255,255,250,5.15,Cubism
#9E5914,12725,158,89,20,2.8,Cubism
#978378,2626,151,131,120,0.58,Cubism
#817917,2283,129,121,23,0.5,Cubism
#E6D231,1570,230,210,49,0.34,Cubism
#EE9E0B,109,238,158,11,0.02,Cubism
#F5EFE3,273889,245,239,227,87.62,Cubism
#939496,14944,147,148,150,4.78,Cubism
#2A2A28,12199,42,42,40,3.9,Cubism
#ECC685,10434,236,198,133,3.34,Cubism
#9D4F2B,1122,157,79,43,0.36,Cubism
#FFFFFF,260350,255,255,255,43.83,Cubism
#FD523E,103836,253,82,62,17.48,Cubism
#594841,71545,89,72,65,12.04,Cubism
#AC4F3E,61041,172,79,62,10.28,Cubism
#FEED7B,51562,254,237,123,8.68,Cubism
#EEAC62,23444,238,172,98,3.95,Cubism
#798BAF,12516,121,139,175,2.11,Cubism
#DAAAA8,6507,218,170,168,1.1,Cubism
#849068,3197,132,144,104,0.54,Cubism
#7A5632,84957,122,86,50,40.82,Cubism
#A1A1A1,69409,161,161,161,33.35,Cubism
#171717,53771,23,23,23,25.83,Cubism
#7A3D11,108640,122,61,17,28.31,Cubism
#FBE8BD,104451,251,232,189,27.21,Cubism
#5E713A,95314,94,113,58,24.83,Cubism
#000100,27700,0,1,0,7.22,Cubism
#BEC6D1,18806,190,198,209,4.9,Cubism
#E4852B,18633,228,133,43,4.85,Cubism
#004C3F,4428,0,76,63,1.15,Cubism
#B68C64,3167,182,140,100,0.83,Cubism
#6C7DA8,2674,108,125,168,0.7,Cubism
#86684C,87239,134,104,76,47.56,Cubism
#FBFAF8,83469,251,250,248,45.5,Cubism
#DABF90,8191,218,191,144,4.47,Cubism
#536CA5,2617,83,108,165,1.43,Cubism
#2B2E19,1932,43,46,25,1.05,Cubism
#20403B,124965,32,64,59,62.34,Cubism
#8FA574,58260,143,165,116,29.06,Cubism
#663E3E,13927,102,62,62,6.95,Cubism
#AB6541,1737,171,101,65,0.87,Cubism
#DEA729,1223,222,167,41,0.61,Cubism
#D5521A,178,213,82,26,0.09,Cubism
#000E28,96,0,14,40,0.05,Cubism
#5B5211,41,91,82,17,0.02,Cubism
#7A909B,37,122,144,155,0.02,Cubism
#BED0DA,71429,190,208,218,35.46,Cubism
#8F7834,44465,143,120,52,22.07,Cubism
#578197,40654,87,129,151,20.18,Cubism
#895653,30086,137,86,83,14.93,Cubism
#1A2E22,11780,26,46,34,5.85,Cubism
#025AA1,3048,2,90,161,1.51,Cubism
#F4765D,451510,244,118,93,43.72,Cubism
#4B2E30,440528,75,46,48,42.66,Cubism
#9A715B,90489,154,113,91,8.76,Cubism
#FBFAB9,44276,251,250,185,4.29,Cubism
#FCB985,3198,252,185,133,0.31,Cubism
#7D261D,2222,125,38,29,0.22,Cubism
#9E9240,307,158,146,64,0.03,Cubism
#FFD5D7,64,255,213,215,0.01,Cubism
#424F23,44,66,79,35,0.0,Cubism
#5D5A8F,271047,93,90,143,33.37,Cubism
#0A0404,242211,10,4,4,29.82,Cubism
#CE4229,188741,206,66,41,23.24,Cubism
#EAE8EB,89030,234,232,235,10.96,Cubism
#66494D,18588,102,73,77,2.29,Cubism
#6F1C14,2136,111,28,20,0.26,Cubism
#D5827C,491,213,130,124,0.06,Cubism
#38383A,72271,56,56,58,38.7,Cubism
#EEEDE8,32831,238,237,232,17.58,Cubism
#742D2B,30315,116,45,43,16.23,Cubism
#7D6529,26757,125,101,41,14.33,Cubism
#14295E,9342,20,41,94,5.0,Cubism
#D8A033,6623,216,160,51,3.55,Cubism
#4E7C33,3957,78,124,51,2.12,Cubism
#8F8DA3,2879,143,141,163,1.54,Cubism
#AD2B1B,1780,173,43,27,0.95,Cubism
#504B45,1712293,80,75,69,52.52,Cubism
#000000,1365661,0,0,0,41.89,Cubism
#AC9D76,140731,172,157,118,4.32,Cubism
#6E2A1D,36857,110,42,29,1.13,Cubism
#FFFFFF,2301,255,255,255,0.07,Cubism
#A67C0E,2155,166,124,14,0.07,Cubism
#792A23,665221,121,42,35,28.53,Cubism
#080000,465831,8,0,0,19.98,Cubism
#434D56,444296,67,77,86,19.05,Cubism
#FFFFD6,238630,255,255,214,10.23,Cubism
#726419,197001,114,100,25,8.45,Cubism
#A57DA0,150228,165,125,160,6.44,Cubism
#FFD47F,104694,255,212,127,4.49,Cubism
#9DA18A,48969,157,161,138,2.1,Cubism
#CF8175,16895,207,129,117,0.72,Cubism
#535264,250998,83,82,100,81.54,Cubism
#000000,16078,0,0,0,5.22,Cubism
#C4A650,13489,196,166,80,4.38,Cubism
#4E0A19,9925,78,10,25,3.22,Cubism
#FEFFFF,7809,254,255,255,2.54,Cubism
#745632,4445,116,86,50,1.44,Cubism
#C2563C,3193,194,86,60,1.04,Cubism
#A09F9B,1888,160,159,155,0.61,Cubism
#4975BC,7,73,117,188,0.0,Cubism
#19191B,580155,25,25,27,59.5,Cubism
#DAD6CB,384968,218,214,203,39.48,Cubism
#827F7A,8846,130,127,122,0.91,Cubism
#A64A21,1013,166,74,33,0.1,Cubism
#150A08,107469,21,10,8,37.47,Cubism
#B72D06,70918,183,45,6,24.73,Cubism
#EFD19D,44770,239,209,157,15.61,Cubism
#4D0C08,31977,77,12,8,11.15,Cubism
#5B4810,21257,91,72,16,7.41,Cubism
#DB8300,9469,219,131,0,3.3,Cubism
#85716A,635,133,113,106,0.22,Cubism
#AD5B46,262,173,91,70,0.09,Cubism
#F7CA00,41,247,202,0,0.01,Cubism
#0E0C0D,340978,14,12,13,44.46,Cubism
#5A5657,112823,90,86,87,14.71,Cubism
#FFF0D2,101476,255,240,210,13.23,Cubism
#FF7F3E,74875,255,127,62,9.76,Cubism
#FFCC55,39783,255,204,85,5.19,Cubism
#A4845E,35208,164,132,94,4.59,Cubism
#C90008,32879,201,0,8,4.29,Cubism
#4C0000,25571,76,0,0,3.33,Cubism
#FFA59E,3293,255,165,158,0.43,Cubism
#FFFFFF,1325347,255,255,255,52.08,Cubism
#A0A5AB,356961,160,165,171,14.03,Cubism
#101614,265624,16,22,20,10.44,Cubism
#CA2826,252134,202,40,38,9.91,Cubism
#233F92,230832,35,63,146,9.07,Cubism
#795A3B,78906,121,90,59,3.1,Cubism
#6393E5,18684,99,147,229,0.73,Cubism
#1F4D30,8230,31,77,48,0.32,Cubism
#812528,8200,129,37,40,0.32,Cubism
#A39386,1018434,163,147,134,80.83,Cubism
#6481C7,102625,100,129,199,8.14,Cubism
#987032,61761,152,112,50,4.9,Cubism
#000200,37866,0,2,0,3.01,Cubism
#3D6C58,29856,61,108,88,2.37,Cubism
#F1E6EC,4067,241,230,236,0.32,Cubism
#B2688B,2477,178,104,139,0.2,Cubism
#B63800,2282,182,56,0,0.18,Cubism
#3E320C,630,62,50,12,0.05,Cubism
#A77C59,83295,167,124,89,68.53,Cubism
#080000,23969,8,0,0,19.72,Cubism
#532F0D,9232,83,47,13,7.6,Cubism
#A84023,3980,168,64,35,3.27,Cubism
#4F6147,484,79,97,71,0.4,Cubism
#FB9C5C,363,251,156,92,0.3,Cubism
#C9CEB7,138,201,206,183,0.11,Cubism
#FD641E,88,253,100,30,0.07,Cubism
#CB5620,286211,203,86,32,25.64,Cubism
#95AC38,237577,149,172,56,21.28,Cubism
#2D5B1B,137451,45,91,27,12.31,Cubism
#F6DC25,114675,246,220,37,10.27,Cubism
#090D0C,96647,9,13,12,8.66,Cubism
#3164BD,95987,49,100,189,8.6,Cubism
#959CA2,51513,149,156,162,4.61,Cubism
#334060,48800,51,64,96,4.37,Cubism
#89611C,47366,137,97,28,4.24,Cubism
#010101,467793,1,1,1,34.66,Cubism
#E2E2E0,462110,226,226,224,34.24,Cubism
#69301D,151477,105,48,29,11.22,Cubism
#C29031,133511,194,144,49,9.89,Cubism
#3F5153,91377,63,81,83,6.77,Cubism
#B94418,19819,185,68,24,1.47,Cubism
#CEC288,15956,206,194,136,1.18,Cubism
#6C9A80,5522,108,154,128,0.41,Cubism
#2E325F,1987,46,50,95,0.15,Cubism
#BCA287,2900978,188,162,135,95.42,Cubism
#695E6E,120962,105,94,110,3.98,Cubism
#C1912D,8187,193,145,45,0.27,Cubism
#72522C,7674,114,82,44,0.25,Cubism
#2C1D18,2379,44,29,24,0.08,Cubism
#DF8CA0,12,223,140,160,0.0,Cubism
#7F9A55,4,127,154,85,0.0,Cubism
#C5A78B,139937,197,167,139,87.43,Cubism
#6C5140,19680,108,81,64,12.3,Cubism
#150000,438,21,0,0,0.27,Cubism
#3B1F1C,267241,59,31,28,61.91,Cubism
#F6E9BD,86686,246,233,189,20.08,Cubism
#967D5F,72953,150,125,95,16.9,Cubism
#A93C37,4809,169,60,55,1.11,Cubism
#C3C3C1,306599,195,195,193,94.45,Cubism
#837062,18029,131,112,98,5.55,Cubism
#6B5434,124537,107,84,52,61.66,Cubism
#C4502B,27826,196,80,43,13.78,Cubism
#D19C68,23859,209,156,104,11.81,Cubism
#171516,18737,23,21,22,9.28,Cubism
#C6CAB1,4967,198,202,177,2.46,Cubism
#235345,2056,35,83,69,1.02,Cubism
#21161A,270807,33,22,26,42.35,Cubism
#822E23,153072,130,46,35,23.94,Cubism
#947D8F,110089,148,125,143,17.21,Cubism
#FFEBB6,91579,255,235,182,14.32,Cubism
#DD734B,13140,221,115,75,2.05,Cubism
#B8926D,330,184,146,109,0.05,Cubism
#92B8AD,328,146,184,173,0.05,Cubism
#F0B559,133,240,181,89,0.02,Cubism
#4A634D,29,74,99,77,0.0,Cubism
#1C1F18,54622,28,31,24,32.81,Cubism
#94968B,46817,148,150,139,28.12,Cubism
#915608,27386,145,86,8,16.45,Cubism
#511B0F,23785,81,27,15,14.29,Cubism
#E05009,8034,224,80,9,4.83,Cubism
#F2E2ED,3437,242,226,237,2.06,Cubism
#F8CB70,1645,248,203,112,0.99,Cubism
#646C33,737,100,108,51,0.44,Cubism
#E9910C,23,233,145,12,0.01,Cubism
#2C5BB5,275315,44,91,181,40.04,Cubism
#933D2E,159324,147,61,46,23.17,Cubism
#2C2628,125047,44,38,40,18.18,Cubism
#998483,93906,153,132,131,13.66,Cubism
#E8D8B6,30322,232,216,182,4.41,Cubism
#D39645,3141,211,150,69,0.46,Cubism
#6483B1,472,100,131,177,0.07,Cubism
#BEEAFF,124,190,234,255,0.02,Cubism
#151F52,2,21,31,82,0.0,Cubism
#212320,132751,33,35,32,46.68,Cubism
#727B68,111237,114,123,104,39.11,Cubism
#E9E8E4,18291,233,232,228,6.43,Cubism
#805528,12305,128,85,40,4.33,Cubism
#D8CA71,8904,216,202,113,3.13,Cubism
#3E5F7E,473,62,95,126,0.17,Cubism
#A03233,369,160,50,51,0.13,Cubism
#D7A08B,41,215,160,139,0.01,Cubism
#243F0A,20,36,63,10,0.01,Cubism
#B39E9B,479568,179,158,155,56.65,Cubism
#1E1021,173195,30,16,33,20.46,Cubism
#015A60,111971,1,90,96,13.23,Cubism
#722E1B,46516,114,46,27,5.49,Cubism
#58467A,31397,88,70,122,3.71,Cubism
#75B8A7,2769,117,184,167,0.33,Cubism
#AC7638,583,172,118,56,0.07,Cubism
#081269,354,8,18,105,0.04,Cubism
#FFFFFA,221,255,255,250,0.03,Cubism
#A89A6B,237798,168,154,107,53.39,Cubism
#EBFFFF,106829,235,255,255,23.99,Cubism
#000000,36870,0,0,0,8.28,Cubism
#3B58A8,29642,59,88,168,6.66,Cubism
#516F71,21207,81,111,113,4.76,Cubism
#FFFFB5,10541,255,255,181,2.37,Cubism
#403D1C,2127,64,61,28,0.48,Cubism
#83C597,208,131,197,151,0.05,Cubism
#E19B43,156,225,155,67,0.04,Cubism
#16251E,953832,22,37,30,76.35,Cubism
#467E57,157782,70,126,87,12.63,Cubism
#E7E1BF,111162,231,225,191,8.9,Cubism
#B69A47,25443,182,154,71,2.04,Cubism
#B16541,1067,177,101,65,0.09,Cubism
#040404,74510,4,4,4,60.87,Cubism
#B09E6C,20975,176,158,108,17.14,Cubism
#540000,14152,84,0,0,11.56,Cubism
#205634,6423,32,86,52,5.25,Cubism
#AC150E,5285,172,21,14,4.32,Cubism
#674C41,688,103,76,65,0.56,Cubism
#A8651E,362,168,101,30,0.3,Cubism
#F9827C,2,249,130,124,0.0,Cubism
#70908B,2,112,144,139,0.0,Cubism
#CE946F,268048,206,148,111,54.84,Cubism
#7F8676,173829,127,134,118,35.56,Cubism
#000100,36110,0,1,0,7.39,Cubism
#2C4957,5393,44,73,87,1.1,Cubism
#FFEBBC,2163,255,235,188,0.44,Cubism
#4E98BB,1832,78,152,187,0.37,Cubism
#4E3A1F,828,78,58,31,0.17,Cubism
#DD6530,552,221,101,48,0.11,Cubism
#EFC15F,36,239,193,95,0.01,Cubism
#FFAC42,419488,255,172,66,32.09,Cubism
#655217,342262,101,82,23,26.18,Cubism
#120F00,255580,18,15,0,19.55,Cubism
#96B0BF,202230,150,176,191,15.47,Cubism
#396844,56607,57,104,68,4.33,Cubism
#A99B76,11286,169,155,118,0.86,Cubism
#AE5B15,7622,174,91,21,0.58,Cubism
#76C17C,7027,118,193,124,0.54,Cubism
#FFFAEE,5101,255,250,238,0.39,Cubism
#EBE6E0,127465,235,230,224,42.22,Cubism
#24271E,86055,36,39,30,28.5,Cubism
#BF963E,51310,191,150,62,16.99,Cubism
#70725A,32027,112,114,90,10.61,Cubism
#537692,5059,83,118,146,1.68,Cubism
#EE9F52,550067,238,159,82,51.59,Cubism
#F8F7F2,132660,248,247,242,12.44,Cubism
#000000,119599,0,0,0,11.22,Cubism
#D24112,101649,210,65,18,9.53,Cubism
#ABA47A,50794,171,164,122,4.76,Cubism
#3D0000,47554,61,0,0,4.46,Cubism
#357172,43055,53,113,114,4.04,Cubism
#755326,20253,117,83,38,1.9,Cubism
#1C3A14,698,28,58,20,0.07,Cubism
#A72314,70374,167,35,20,28.34,Cubism
#555C54,67040,85,92,84,27.0,Cubism
#030D05,44872,3,13,5,18.07,Cubism
#CAA064,25915,202,160,100,10.44,Cubism
#F2FFFF,15220,242,255,255,6.13,Cubism
#48110E,15063,72,17,14,6.07,Cubism
#9E5D5B,7292,158,93,91,2.94,Cubism
#AA9FAF,2230,170,159,175,0.9,Cubism
#3E4A7A,336,62,74,122,0.14,Cubism
#241208,548512,36,18,8,32.22,Cubism
#E0B582,539417,224,181,130,31.69,Cubism
#D21D00,474753,210,29,0,27.89,Cubism
#AE6727,112242,174,103,39,6.59,Cubism
#681505,25857,104,21,5,1.52,Cubism
#725750,1617,114,87,80,0.09,Cubism
#1C9047,85636,28,144,71,28.67,Cubism
#0C0C0C,85016,12,12,12,28.47,Cubism
#CF2118,33240,207,33,24,11.13,Cubism
#F6FBF4,32074,246,251,244,10.74,Cubism
#0F4124,17823,15,65,36,5.97,Cubism
#88221E,13244,136,34,30,4.43,Cubism
#77C1AA,12536,119,193,170,4.2,Cubism
#FF8D8A,11963,255,141,138,4.01,Cubism
#F3D08C,7134,243,208,140,2.39,Cubism
#606137,295429,96,97,55,76.74,Cubism
#FFFFE8,48528,255,255,232,12.6,Cubism
#181300,19829,24,19,0,5.15,Cubism
#5B2A0A,8375,91,42,10,2.18,Cubism
#B2923F,6644,178,146,63,1.73,Cubism
#A5A698,5025,165,166,152,1.31,Cubism
#4D535F,826,77,83,95,0.21,Cubism
#E2E691,329,226,230,145,0.09,Cubism
#75AA66,14,117,170,102,0.0,Cubism
#272729,153385,39,39,41,79.05,Cubism
#D5CFBF,33843,213,207,191,17.44,Cubism
#96824F,6811,150,130,79,3.51,Cubism
#29272A,279679,41,39,42,46.81,Cubism
#F8FCFD,127351,248,252,253,21.32,Cubism
#9B91AC,69682,155,145,172,11.66,Cubism
#F9A52B,68990,249,165,43,11.55,Cubism
#2B2C6C,27303,43,44,108,4.57,Cubism
#C86339,19745,200,99,57,3.3,Cubism
#EBB2A7,3040,235,178,167,0.51,Cubism
#7D523F,1434,125,82,63,0.24,Cubism
#FFDE8F,240,255,222,143,0.04,Cubism
#E2DCD0,296863,226,220,208,59.96,Cubism
#000002,97864,0,0,2,19.76,Cubism
#555658,78295,85,86,88,15.81,Cubism
#385C96,9119,56,92,150,1.84,Cubism
#B7432C,5547,183,67,44,1.12,Cubism
#D3AB6E,4037,211,171,110,0.82,Cubism
#7A9979,3253,122,153,121,0.66,Cubism
#705C2A,142,112,92,42,0.03,Cubism
#7BA2C1,20,123,162,193,0.0,Cubism
#1B1016,231176,27,16,22,31.49,Cubism
#F8AD83,217019,248,173,131,29.56,Cubism
#8E5647,131263,142,86,71,17.88,Cubism
#F4F0CD,97451,244,240,205,13.27,Cubism
#D12D2C,50227,209,45,44,6.84,Cubism
#A693A9,6852,166,147,169,0.93,Cubism
#ECC75F,172,236,199,95,0.02,Cubism
#470000,43,71,0,0,0.01,Cubism
#DDDED8,103659,221,222,216,66.0,Cubism
#80817C,22147,128,129,124,14.1,Cubism
#B8C576,17309,184,197,118,11.02,Cubism
#010000,7449,1,0,0,4.74,Cubism
#6583B5,4962,101,131,181,3.16,Cubism
#4158B6,859,65,88,182,0.55,Cubism
#505825,589,80,88,37,0.38,Cubism
#263258,64,38,50,88,0.04,Cubism
#0021A4,11,0,33,164,0.01,Cubism
#CCCC98,406730,204,204,152,48.51,Cubism
#4D2E00,152925,77,46,0,18.24,Cubism
#040000,112566,4,0,0,13.43,Cubism
#9A8335,69603,154,131,53,8.3,Cubism
#002700,53503,0,39,0,6.38,Cubism
#9F3D00,24518,159,61,0,2.92,Cubism
#5B6155,13747,91,97,85,1.64,Cubism
#2F671C,4002,47,103,28,0.48,Cubism
#DCB72B,781,220,183,43,0.09,Cubism
#BCAFA7,1812873,188,175,167,72.58,Cubism
#423121,647124,66,49,33,25.91,Cubism
#897445,37284,137,116,69,1.49,Cubism
#FFF6C2,309,255,246,194,0.01,Cubism
#262626,1649137,38,38,38,68.97,Cubism
#E2E6E5,742080,226,230,229,31.03,Cubism
#121212,84439,18,18,18,42.33,Cubism
#6B8C71,59989,107,140,113,30.07,Cubism
#B08036,26241,176,128,54,13.15,Cubism
#634152,23695,99,65,82,11.88,Cubism
#8E3C24,4511,142,60,36,2.26,Cubism
#FFFFFF,545,255,255,255,0.27,Cubism
#8A8EA7,45,138,142,167,0.02,Cubism
#5A4B24,25,90,75,36,0.01,Cubism
#9D4E30,327515,157,78,48,50.42,Cubism
#2B2320,225649,43,35,32,34.74,Cubism
